id,treat,month,post,treatxpost,frq_purchases,qty_purchases,val_purchases
36,1,11,0,0,0,1,102.33357407326928
36,1,12,0,0,1,2,108.93039517170182
36,1,13,0,0,2,5,102.27835775605249
36,1,14,0,0,4,3,110.21186295820785
36,1,15,0,0,5,1,113.76933444411874
36,1,16,0,0,2,4,104.02281026181517
36,1,17,0,0,2,3,103.0162141648534
36,1,18,0,0,5,2,112.56564053847258
36,1,19,1,1,2,2,119.33029691555751
36,1,20,1,1,3,5,123.09307562723876
36,1,21,1,1,3,1,132.8061524679333
36,1,22,1,1,2,4,132.44432473509843
36,1,23,1,1,3,3,124.82068797915693
36,1,24,1,1,0,5,135.62068279657248
36,1,25,1,1,1,3,125.14755224384375
36,1,26,1,1,2,2,126.68615112150718
36,1,27,1,1,2,4,137.6135868725022
36,1,28,1,1,1,1,140.1219083505878
36,1,29,1,1,1,5,131.2556350031616
36,1,30,1,1,0,1,139.1591381107265
36,1,31,1,1,0,1,128.25012200799148
36,1,32,1,1,1,5,134.4216937549926
36,1,33,1,1,2,2,141.1624192613516
36,1,34,1,1,1,5,138.10041164780492
36,1,35,1,1,2,4,129.94979394007373
36,1,36,1,1,1,5,136.8973088542173
37,0,1,0,0,3,3,105.92099122021772
37,0,2,0,0,1,1,102.05151520110998
37,0,3,0,0,2,2,95.43989116597794
37,0,4,0,0,2,3,103.6247835052919
37,0,5,0,0,4,2,99.24851503605655
37,0,6,0,0,2,4,103.7602466551149
37,0,7,0,0,3,2,94.99048884990832
37,0,8,0,0,3,4,101.19331001778897
37,0,9,0,0,3,1,106.53978454875325
37,0,10,0,0,2,5,106.77512808967464
37,0,11,0,0,0,3,105.80941676443568
37,0,12,0,0,2,1,101.36223334594136
37,0,13,0,0,1,5,104.05556940478155
37,0,14,0,0,0,1,114.94470164222041
37,0,15,0,0,1,4,112.75746248129344
37,0,16,0,0,6,2,110.84682959296887
37,0,17,0,0,2,2,105.87820022159208
37,0,18,0,0,0,5,111.69408464090561
37,0,19,1,0,2,3,111.81616523352012
37,0,20,1,0,3,2,109.05893768947205
37,0,21,1,0,2,5,110.99592544988863
37,0,22,1,0,1,2,119.41529468201367
37,0,23,1,0,2,5,101.61387577380509
37,0,24,1,0,3,2,106.09080715295504
37,0,25,1,0,2,5,114.74733889223614
37,0,26,1,0,1,1,111.34930189677627
37,0,27,1,0,0,5,113.51987478258592
37,0,28,1,0,1,3,116.96238992060358
37,0,29,1,0,2,1,107.82919620497505
37,0,30,1,0,0,2,113.5813624777336
37,0,31,1,0,3,3,113.58773801165354
37,0,32,1,0,4,2,106.1201835005419
37,0,33,1,0,0,2,111.48708205127976
37,0,34,1,0,1,5,116.78575972202306
37,0,35,1,0,0,1,110.92914620447581
37,0,36,1,0,2,5,121.96674661843029
38,0,1,0,0,3,4,101.54239099899307
38,0,2,0,0,2,4,103.99825233456613
38,0,3,0,0,3,2,99.29075536379588
38,0,4,0,0,0,4,102.55443191414209
38,0,5,0,0,3,1,99.41256421920802
38,0,6,0,0,2,1,102.62793088283982
38,0,7,0,0,2,2,100.83913771878277
38,0,8,0,0,2,5,105.92736535228477
38,0,9,0,0,4,1,102.08843214531848
38,0,10,0,0,7,4,110.49491678720982
38,0,11,0,0,3,1,106.18686419399111
38,0,12,0,0,1,3,102.21763551023831
38,0,13,0,0,4,1,107.32701830149853
38,0,14,0,0,4,3,100.0899121565378
38,0,15,0,0,3,3,116.49625522843098
38,0,16,0,0,2,5,112.29447398329937
38,0,17,0,0,0,4,113.5006336189125
38,0,18,0,0,1,1,106.7088967968984
38,0,19,1,0,2,4,105.21825740859398
38,0,20,1,0,0,4,106.9418313165272
38,0,21,1,0,3,3,114.25125722986965
38,0,22,1,0,2,3,106.75148351207804
38,0,23,1,0,3,2,105.3378438
38,0,24,1,0,2,1,116.76230985268084
38,0,25,1,0,1,1,110.04021547565259
38,0,26,1,0,3,3,119.64028444493484
38,0,27,1,0,3,1,113.87788186335018
38,0,28,1,0,2,1,119.24432070937681
38,0,29,1,0,2,3,114.65745781130998
38,0,30,1,0,1,2,118.45036838168306
38,0,31,1,0,2,2,113.11073801982413
38,0,32,1,0,1,1,110.3863168731566
38,0,33,1,0,2,4,124.71770754560265
38,0,34,1,0,1,5,118.95563938466363
38,0,35,1,0,1,4,123.4307273702115
38,0,36,1,0,3,2,125.70161989909943
39,1,1,0,0,0,1,106.30174090483487
39,1,2,0,0,4,2,102.59894997278016
39,1,3,0,0,3,3,103.26674463267875
39,1,4,0,0,1,4,112.33691085168724
39,1,5,0,0,1,4,105.79765734794569
39,1,6,0,0,2,1,111.83255900163817
39,1,7,0,0,2,2,102.65807538763573
39,1,8,0,0,3,3,102.36993752091576
39,1,9,0,0,1,3,106.13905536787061
39,1,10,0,0,3,1,109.76239078476402
39,1,11,0,0,1,1,110.26698766618989
39,1,12,0,0,2,5,110.13115744981233
39,1,13,0,0,3,5,104.90254964713665
39,1,14,0,0,1,2,109.71436674051836
39,1,15,0,0,1,3,114.73898209228933
39,1,16,0,0,1,5,112.69320011339472
39,1,17,0,0,2,2,113.55137293418008
39,1,18,0,0,3,5,108.77819272244218
39,1,19,1,1,3,2,127.06183289522518
39,1,20,1,1,2,3,122.8187306753594
39,1,21,1,1,4,2,131.99758232255425
39,1,22,1,1,3,1,128.74891792780798
39,1,23,1,1,3,5,128.67901910069756
39,1,24,1,1,1,4,124.52981103355124
39,1,25,1,1,3,5,134.71164155499497
39,1,26,1,1,1,2,133.2272136616611
39,1,27,1,1,3,1,129.6941837936734
39,1,28,1,1,4,4,134.5490796442102
39,1,29,1,1,0,3,125.4834137315564
39,1,30,1,1,2,4,136.33615975424382
39,1,31,1,1,2,2,137.75247861889017
39,1,32,1,1,2,1,134.69120854889454
39,1,33,1,1,2,4,134.26019330775011
39,1,34,1,1,0,2,130.9259693205568
39,1,35,1,1,1,1,142.61420735775383
39,1,36,1,1,2,5,137.04776907035392
40,0,1,0,0,1,1,102.1917872096798
40,0,2,0,0,5,1,96.03710996635589
40,0,3,0,0,2,5,95.27616563
40,0,4,0,0,4,1,101.86758185855585
40,0,5,0,0,1,2,99.90666640189394
40,0,6,0,0,2,5,107.26600772525777
40,0,7,0,0,0,1,103.8906003479805
40,0,8,0,0,1,1,105.7281105930466
40,0,9,0,0,3,4,97.89486458290703
40,0,10,0,0,1,1,102.79956859873687
40,0,11,0,0,2,3,105.64717828784053
40,0,12,0,0,1,5,100.20892826455513
40,0,13,0,0,1,4,107.98731026558909
40,0,14,0,0,2,3,107.69748898073729
40,0,15,0,0,4,5,108.97616287520302
40,0,16,0,0,2,3,106.80883162472192
40,0,17,0,0,0,2,114.01608786026829
40,0,18,0,0,1,3,116.20971200976301
40,0,19,1,0,5,2,102.91982870036571
40,0,20,1,0,1,3,106.37361695945025
40,0,21,1,0,1,4,107.51552607634014
40,0,22,1,0,2,2,102.62765269773378
40,0,23,1,0,0,4,105.98407809383453
40,0,24,1,0,2,4,116.10276751443948
40,0,25,1,0,1,2,106.61127176200247
40,0,26,1,0,2,3,130.99733390348695
40,0,27,1,0,1,4,128.13635046236664
40,0,28,1,0,0,5,109.02822467184563
40,0,29,1,0,1,1,117.15741191103295
40,0,30,1,0,1,2,109.58607525865416
40,0,31,1,0,1,3,109.30676936442963
40,0,32,1,0,0,3,120.80288951854492
40,0,33,1,0,0,4,122.18866816283699
40,0,34,1,0,0,2,117.32251778458898
40,0,35,1,0,5,5,116.15686414056705
40,0,36,1,0,0,5,125.50210218844074
41,0,1,0,0,2,4,99.99087467119786
41,0,2,0,0,6,4,105.8340478549206
41,0,3,0,0,3,5,94.50460785907762
41,0,4,0,0,1,1,94.39856603879696
41,0,5,0,0,1,1,110.97739814691906
41,0,6,0,0,2,2,106.5203771896408
41,0,7,0,0,3,3,101.53719153335086
41,0,8,0,0,4,4,105.05640362220777
41,0,9,0,0,2,5,107.72945210137947
41,0,10,0,0,2,2,99.50477624222563
41,0,11,0,0,1,2,98.94456968815405
41,0,12,0,0,3,2,107.28321408572187
41,0,13,0,0,6,1,103.15848381642778
41,0,14,0,0,2,3,112.40934757843928
41,0,15,0,0,2,4,106.28716908984428
41,0,16,0,0,5,1,109.15956591281224
41,0,17,0,0,5,5,104.91713255787947
41,0,18,0,0,1,5,113.04797217985943
41,0,19,1,0,1,5,111.54375674435146
41,0,20,1,0,0,1,102.5898721399244
41,0,21,1,0,2,4,106.4859849332543
41,0,22,1,0,0,3,103.2520946792742
41,0,23,1,0,2,4,112.17614605588341
41,0,24,1,0,5,1,114.49524417741488
41,0,25,1,0,2,5,118.45185240035605
41,0,26,1,0,1,1,118.0932836495665
41,0,27,1,0,1,3,115.99302409243614
41,0,28,1,0,2,2,117.76867818589224
41,0,29,1,0,1,1,119.19361808119079
41,0,30,1,0,7,1,108.88430592795288
41,0,31,1,0,0,5,115.01023627007413
41,0,32,1,0,3,5,122.15085293998533
41,0,33,1,0,2,1,117.76374612122001
41,0,34,1,0,4,2,114.75498710623071
41,0,35,1,0,1,5,122.22536633934546
41,0,36,1,0,1,4,118.68374804968816
42,0,1,0,0,1,3,110.40051527186469
42,0,2,0,0,0,5,100.12025688012669
42,0,3,0,0,1,5,104.04951949307636
42,0,4,0,0,1,5,104.58239740191098
42,0,5,0,0,1,5,97.24204303359406
42,0,6,0,0,4,3,97.23788710319505
42,0,7,0,0,3,3,103.54288001001215
42,0,8,0,0,1,3,105.65439660711755
42,0,9,0,0,2,1,105.4003551884799
42,0,10,0,0,2,3,103.63533339887243
42,0,11,0,0,3,4,108.8128127493996
42,0,12,0,0,1,3,106.70652562052405
42,0,13,0,0,2,3,115.54430688946472
42,0,14,0,0,0,1,109.80384674507583
42,0,15,0,0,1,5,107.02444176149616
42,0,16,0,0,1,2,106.3348119047312
42,0,17,0,0,2,5,109.8212738180367
42,0,18,0,0,1,3,108.79833044892978
42,0,19,1,0,3,2,107.8557934581173
42,0,20,1,0,0,5,119.14530406163026
42,0,21,1,0,1,2,107.56071847545999
42,0,22,1,0,3,4,112.15305424383108
42,0,23,1,0,1,1,107.15576960840785
42,0,24,1,0,6,2,117.31886991892789
42,0,25,1,0,0,3,114.81131232227102
42,0,26,1,0,3,3,106.8371197269226
42,0,27,1,0,2,5,115.00980450085882
42,0,28,1,0,1,3,111.26296238616564
42,0,29,1,0,3,4,121.21230297645462
42,0,30,1,0,0,3,118.51103805908978
42,0,31,1,0,2,1,115.50499851856765
42,0,32,1,0,3,1,121.91400275269203
42,0,33,1,0,0,5,112.63485145198649
42,0,34,1,0,2,5,112.6463611417813
42,0,35,1,0,1,3,123.60320349346081
42,0,36,1,0,0,1,118.11441438672952
43,0,1,0,0,3,2,89.77756248119441
43,0,2,0,0,2,5,97.84170799483725
43,0,3,0,0,2,4,100.19948775086752
43,0,4,0,0,0,5,95.49578513188501
43,0,5,0,0,4,2,101.71487585777646
43,0,6,0,0,1,5,96.94919528292921
43,0,7,0,0,1,4,109.11526598763231
43,0,8,0,0,0,2,105.93633650217265
43,0,9,0,0,2,5,109.40691996137517
43,0,10,0,0,3,2,108.34708095593443
43,0,11,0,0,1,3,102.73869373943695
43,0,12,0,0,3,5,100.51428175185593
43,0,13,0,0,1,2,100.68967089871859
43,0,14,0,0,3,3,114.91058375651784
43,0,15,0,0,1,1,105.1172428839038
43,0,16,0,0,3,4,101.47705278099764
43,0,17,0,0,1,3,101.07937111419804
43,0,18,0,0,2,3,100.14636521103604
43,0,19,1,0,1,3,103.91850682456082
43,0,20,1,0,4,1,104.88223856296815
43,0,21,1,0,0,4,106.7202464665404
43,0,22,1,0,0,4,112.80220838146387
43,0,23,1,0,1,5,105.77892451919587
43,0,24,1,0,1,4,106.33724329366852
43,0,25,1,0,1,3,115.02605512042845
43,0,26,1,0,2,2,120.03185202508247
43,0,27,1,0,1,5,107.66967062031102
43,0,28,1,0,3,4,116.96714444424269
43,0,29,1,0,5,4,119.55675903960534
43,0,30,1,0,1,4,118.4330113693489
43,0,31,1,0,1,5,118.72038537229224
43,0,32,1,0,2,5,116.76945555740713
43,0,33,1,0,0,5,111.17894923079963
43,0,34,1,0,2,3,108.17144906524989
43,0,35,1,0,2,5,108.21189685329843
43,0,36,1,0,3,4,115.42322901735818
44,1,1,0,0,3,2,106.20061790886264
44,1,2,0,0,0,2,111.34144425420938
44,1,3,0,0,4,3,98.41817285
44,1,4,0,0,0,4,103.42777944770198
44,1,5,0,0,2,2,100.86244589959728
44,1,6,0,0,2,4,108.55198691928726
44,1,7,0,0,2,5,97.72775170478104
44,1,8,0,0,3,2,115.29133246644611
44,1,9,0,0,4,1,106.24520572531857
44,1,10,0,0,3,1,106.36989434396443
44,1,11,0,0,0,4,106.99766251521606
44,1,12,0,0,1,1,103.11869035485864
44,1,13,0,0,3,5,109.07400614947962
44,1,14,0,0,3,3,108.28739764238735
44,1,15,0,0,1,1,104.94098766997413
44,1,16,0,0,3,2,110.81958701552408
44,1,17,0,0,6,3,109.7351643511167
44,1,18,0,0,2,4,117.65671594547904
44,1,19,1,1,1,2,126.25336137152068
44,1,20,1,1,2,5,123.36652734961112
44,1,21,1,1,3,3,128.05077357272754
44,1,22,1,1,2,2,132.57288773706307
44,1,23,1,1,1,3,134.00780546179612
44,1,24,1,1,0,4,126.0100619696101
44,1,25,1,1,1,1,137.36455535184118
44,1,26,1,1,4,5,128.37890518009993
44,1,27,1,1,0,2,137.05820303361662
44,1,28,1,1,4,5,131.5042858821297
44,1,29,1,1,3,5,139.19798685935933
44,1,30,1,1,3,3,127.31023036463749
44,1,31,1,1,1,5,134.33451539481425
44,1,32,1,1,2,3,138.74063164363645
44,1,33,1,1,2,5,139.36192616153951
44,1,34,1,1,4,3,132.6971510528872
44,1,35,1,1,1,4,145.1650197536347
44,1,36,1,1,3,1,144.06368757131216
45,0,1,0,0,0,5,98.48997692
45,0,2,0,0,2,1,104.6061327187437
45,0,3,0,0,2,5,101.67004627430539
45,0,4,0,0,0,2,105.67860655509443
45,0,5,0,0,2,3,94.96737370980442
45,0,6,0,0,1,1,97.97854718252873
45,0,7,0,0,2,1,102.65849788414178
45,0,8,0,0,1,4,106.99551665931797
45,0,9,0,0,1,3,105.94079841982457
45,0,10,0,0,1,2,107.47670743416226
45,0,11,0,0,1,1,103.00636849963088
45,0,12,0,0,1,3,102.65039677780759
45,0,13,0,0,3,5,99.33338035809658
45,0,14,0,0,3,1,107.60663641372814
45,0,15,0,0,3,5,113.42509818976205
45,0,16,0,0,5,4,101.64845636558222
45,0,17,0,0,1,3,106.59755458578054
45,0,18,0,0,1,4,104.91601320024154
45,0,19,1,0,3,2,113.97197090150658
45,0,20,1,0,0,5,101.66655432612725
45,0,21,1,0,3,1,113.45002380552236
45,0,22,1,0,1,3,123.70195548840717
45,0,23,1,0,2,5,115.97762768708488
45,0,24,1,0,4,5,103.29816087192758
45,0,25,1,0,2,1,115.39464324285618
45,0,26,1,0,0,2,115.30021161930233
45,0,27,1,0,1,4,117.89226786499219
45,0,28,1,0,9,3,108.92812522009025
45,0,29,1,0,2,1,116.45604663618697
45,0,30,1,0,1,3,117.90890885314181
45,0,31,1,0,2,5,121.54438802108056
45,0,32,1,0,3,3,121.10524370134006
45,0,33,1,0,1,5,121.79309526320289
45,0,34,1,0,1,5,108.92686521445228
45,0,35,1,0,0,5,120.59044008103716
45,0,36,1,0,1,1,119.9209774605153
46,1,1,0,0,3,3,108.51455115536818
46,1,2,0,0,1,1,100.68573251454828
46,1,3,0,0,4,5,108.7896051205939
46,1,4,0,0,2,3,106.51053759371554
46,1,5,0,0,2,3,93.25479402066269
46,1,6,0,0,1,3,101.60222181014213
46,1,7,0,0,2,5,112.94661310990273
46,1,8,0,0,0,3,107.44948706628972
46,1,9,0,0,0,4,100.89271558712066
46,1,10,0,0,4,2,107.73831641003741
46,1,11,0,0,3,2,106.37347151099763
46,1,12,0,0,2,3,106.88280499927468
46,1,13,0,0,1,5,104.82885610684032
46,1,14,0,0,3,2,110.56379889476871
46,1,15,0,0,2,3,103.96935693906947
46,1,16,0,0,0,1,106.24231561875698
46,1,17,0,0,0,3,106.92792608316613
46,1,18,0,0,1,3,101.02216376888886
46,1,19,1,1,1,1,132.48536280505678
46,1,20,1,1,2,2,124.31775030669648
46,1,21,1,1,3,1,126.75292006521514
46,1,22,1,1,2,5,132.6888305
46,1,23,1,1,2,3,135.66578883314716
46,1,24,1,1,2,4,128.8487535249778
46,1,25,1,1,2,2,130.26391092635572
46,1,26,1,1,2,5,124.35450411283975
46,1,27,1,1,0,5,138.18028083968008
46,1,28,1,1,0,2,137.88468351465758
46,1,29,1,1,0,5,136.88406797512303
46,1,30,1,1,4,1,132.55079028996798
46,1,31,1,1,1,2,131.85218492131193
46,1,32,1,1,3,4,127.11587169211988
46,1,33,1,1,1,2,135.3109648128703
46,1,34,1,1,0,4,139.3321564370616
46,1,35,1,1,3,2,137.09685595775096
46,1,36,1,1,3,5,141.9980581302812
47,0,1,0,0,0,1,104.15141909653482
47,0,2,0,0,2,4,102.20500126698623
47,0,3,0,0,4,4,106.74199943906771
47,0,4,0,0,2,5,101.59466447282291
47,0,5,0,0,2,2,103.77157813276855
47,0,6,0,0,3,1,99.49124778934608
47,0,7,0,0,4,1,107.55852785806633
47,0,8,0,0,2,2,105.65959223853943
47,0,9,0,0,2,2,100.09422427548964
47,0,10,0,0,3,2,99.02978929269888
47,0,11,0,0,2,4,105.89821344946948
47,0,12,0,0,2,3,114.00247532905529
47,0,13,0,0,3,2,95.88003590937183
47,0,14,0,0,3,1,109.0680812878584
47,0,15,0,0,2,3,105.5525027886818
47,0,16,0,0,3,5,102.8430390285675
47,0,17,0,0,4,3,109.67110063031346
47,0,18,0,0,1,5,109.19842690873875
47,0,19,1,0,3,3,109.05727892708494
47,0,20,1,0,3,5,107.73054291923435
47,0,21,1,0,3,5,109.49629672145416
47,0,22,1,0,1,4,125.90896746877512
47,0,23,1,0,3,2,106.46159087242276
47,0,24,1,0,3,4,111.99414411904392
47,0,25,1,0,0,2,112.03725073955229
47,0,26,1,0,1,2,113.1499479773876
47,0,27,1,0,1,4,126.43028958449761
47,0,28,1,0,5,5,113.95948792995908
47,0,29,1,0,0,1,117.1958392207653
47,0,30,1,0,1,2,127.05060261197596
47,0,31,1,0,3,4,109.89415339808946
47,0,32,1,0,3,5,104.32988570699514
47,0,33,1,0,4,5,113.40919775658186
47,0,34,1,0,3,2,121.49255852275782
47,0,35,1,0,3,2,114.86722433431649
47,0,36,1,0,1,2,111.38826282658353
48,1,1,0,0,3,5,98.99587021983851
48,1,2,0,0,3,2,92.86344136026342
48,1,3,0,0,4,1,108.31616281847226
48,1,4,0,0,3,1,105.07159170080989
48,1,5,0,0,0,4,110.34994012877316
48,1,6,0,0,1,3,100.26801711474796
48,1,7,0,0,0,1,106.36062858804195
48,1,8,0,0,1,3,106.97965673519583
48,1,9,0,0,1,2,93.9508088
48,1,10,0,0,0,4,111.6966329
48,1,11,0,0,1,5,110.98489249000745
48,1,12,0,0,2,3,103.38474360976302
48,1,13,0,0,3,4,106.0873230533957
48,1,14,0,0,1,4,106.6635106082822
48,1,15,0,0,2,4,102.10045079569596
48,1,16,0,0,1,4,108.09788381045085
48,1,17,0,0,0,4,115.73281645625684
48,1,18,0,0,2,4,106.7007036884243
48,1,19,1,1,2,3,135.99993686131066
48,1,20,1,1,2,2,134.80152584043333
48,1,21,1,1,3,3,121.41682214775447
48,1,22,1,1,0,2,124.3960302859265
48,1,23,1,1,1,4,144.83452611160004
48,1,24,1,1,2,2,132.48577893543123
48,1,25,1,1,1,5,133.47538462711302
48,1,26,1,1,2,4,135.68739352303214
48,1,27,1,1,2,3,134.11363950506768
48,1,28,1,1,3,5,133.92650265435498
48,1,29,1,1,3,2,142.30127764765464
48,1,30,1,1,0,3,125.24198543558556
48,1,31,1,1,2,1,129.64818626207207
48,1,32,1,1,5,4,137.01716087380947
48,1,33,1,1,1,3,126.83751137478154
48,1,34,1,1,2,1,130.17010146524953
48,1,35,1,1,3,3,134.1905114
48,1,36,1,1,0,2,138.02099688664615
49,1,1,0,0,5,2,108.53957530559579
49,1,2,0,0,0,1,107.76726823810601
49,1,3,0,0,2,3,107.95230370688175
49,1,4,0,0,2,1,102.27599621265044
49,1,5,0,0,0,5,100.46405497888988
49,1,6,0,0,1,2,107.94269205486965
49,1,7,0,0,2,4,100.01358159765093
49,1,8,0,0,3,3,105.21478176065676
49,1,9,0,0,2,5,106.80398621807984
49,1,10,0,0,1,5,97.38832840859128
49,1,11,0,0,2,3,102.3303588874209
49,1,12,0,0,0,1,100.30791297481888
49,1,13,0,0,1,3,109.80573477912726
49,1,14,0,0,3,5,109.99573043444353
49,1,15,0,0,3,3,115.52809916282558
49,1,16,0,0,4,3,97.59629737
49,1,17,0,0,1,4,100.94106427015532
49,1,18,0,0,2,1,111.67485336181885
49,1,19,1,1,0,2,134.51937721141246
49,1,20,1,1,3,1,119.92553297529466
49,1,21,1,1,1,1,118.55409652030036
49,1,22,1,1,1,1,134.92929443871947
49,1,23,1,1,0,3,134.71454165683383
49,1,24,1,1,2,2,133.23666365152943
49,1,25,1,1,2,1,135.66612655057546
49,1,26,1,1,3,2,131.06185083668376
49,1,27,1,1,1,2,128.71315981915308
49,1,28,1,1,1,1,129.91080401169324
49,1,29,1,1,2,2,139.19378821251243
49,1,30,1,1,1,3,142.08547412801258
49,1,31,1,1,3,3,150.97414560244226
49,1,32,1,1,0,1,126.97079982239917
49,1,33,1,1,2,5,139.10323212364534
49,1,34,1,1,3,2,136.16170508685448
49,1,35,1,1,2,5,139.04215433594473
49,1,36,1,1,2,2,137.19775471594838
50,0,1,0,0,2,5,103.93283873376588
50,0,2,0,0,2,5,104.70536890341143
50,0,3,0,0,1,4,106.54701982637621
50,0,4,0,0,0,2,103.78243944387388
50,0,5,0,0,2,4,103.12020903886011
50,0,6,0,0,2,2,112.48444578082535
50,0,7,0,0,4,2,100.87592745552428
50,0,8,0,0,2,1,98.51465080602675
50,0,9,0,0,3,5,109.60024296638309
50,0,10,0,0,3,5,115.10785939942002
50,0,11,0,0,3,4,108.64084929534478
50,0,12,0,0,2,1,114.09957643663277
50,0,13,0,0,4,2,105.89425587431494
50,0,14,0,0,3,1,114.19262887696426
50,0,15,0,0,3,5,104.49249106589113
50,0,16,0,0,5,3,110.7194150718189
50,0,17,0,0,2,1,102.88628613859265
50,0,18,0,0,0,4,105.67432505174385
50,0,19,1,0,0,3,112.94102653226442
50,0,20,1,0,3,5,107.78196584896307
50,0,21,1,0,1,1,110.44542159463275
50,0,22,1,0,3,1,110.61834599979616
50,0,23,1,0,3,3,115.09584333177719
50,0,24,1,0,1,3,121.09885893656299
50,0,25,1,0,3,3,117.59671633624342
50,0,26,1,0,2,3,116.26420767160579
50,0,27,1,0,3,4,117.86466433787729
50,0,28,1,0,1,3,126.13096407341533
50,0,29,1,0,1,3,122.93298068011094
50,0,30,1,0,1,4,113.34915166029529
50,0,31,1,0,4,5,121.74855210092159
50,0,32,1,0,1,4,110.7175146468737
50,0,33,1,0,2,4,109.87250516002157
50,0,34,1,0,2,4,120.51940463912129
50,0,35,1,0,3,3,119.78124744264267
50,0,36,1,0,3,5,102.7767173037842
51,1,1,0,0,0,1,96.63475387493975
51,1,2,0,0,5,5,104.63080579951773
51,1,3,0,0,4,4,99.22266472
51,1,4,0,0,4,1,103.22478546586002
51,1,5,0,0,1,1,102.15530101897623
51,1,6,0,0,1,3,103.09287972581487
51,1,7,0,0,2,1,100.93726460171865
51,1,8,0,0,1,5,103.06321533407646
51,1,9,0,0,2,1,111.12241312920536
51,1,10,0,0,2,3,100.22725344587761
51,1,11,0,0,1,1,106.85204067104024
51,1,12,0,0,3,1,110.47493718047403
51,1,13,0,0,1,4,115.13981917690883
51,1,14,0,0,3,5,104.65326766786644
51,1,15,0,0,1,3,107.13035041632598
51,1,16,0,0,4,2,113.09345425212204
51,1,17,0,0,2,3,111.66197589485152
51,1,18,0,0,2,3,106.33477782306652
51,1,19,1,1,1,4,130.0996794513642
51,1,20,1,1,4,2,125.0343958808981
51,1,21,1,1,3,1,129.95067938449031
51,1,22,1,1,2,2,130.0795656649204
51,1,23,1,1,1,5,134.2447468830568
51,1,24,1,1,1,1,137.2089695
51,1,25,1,1,0,3,133.6736515120487
51,1,26,1,1,2,1,140.82844808513047
51,1,27,1,1,0,4,132.07547616689234
51,1,28,1,1,1,1,131.1636914267121
51,1,29,1,1,3,5,133.7213570733263
51,1,30,1,1,0,2,133.23735663754377
51,1,31,1,1,4,2,126.59687163546255
51,1,32,1,1,2,1,143.51367163152793
51,1,33,1,1,2,2,131.3893187806319
51,1,34,1,1,1,4,131.7164527581839
51,1,35,1,1,1,4,137.67888560998463
51,1,36,1,1,3,4,137.14240444285514
52,1,1,0,0,3,2,101.5671744826619
52,1,2,0,0,0,1,98.36630636504941
52,1,3,0,0,2,5,92.72743711055541
52,1,4,0,0,2,1,90.94003083388967
52,1,5,0,0,0,3,100.69861576561512
52,1,6,0,0,3,1,106.11265671968597
52,1,7,0,0,2,4,114.8524728013061
52,1,8,0,0,3,5,104.26915775933725
52,1,9,0,0,4,2,100.5160179486038
52,1,10,0,0,0,3,106.13740440412832
52,1,11,0,0,1,1,106.29920288582699
52,1,12,0,0,1,2,99.90356807086968
52,1,13,0,0,1,5,99.78148807605656
52,1,14,0,0,3,4,111.26996433546759
52,1,15,0,0,1,2,109.50241067105058
52,1,16,0,0,0,4,107.85162528833868
52,1,17,0,0,2,1,113.57968611781779
52,1,18,0,0,0,3,106.98310127015658
52,1,19,1,1,1,5,134.2210432
52,1,20,1,1,1,2,126.54492906351857
52,1,21,1,1,2,1,125.47641222399284
52,1,22,1,1,0,2,137.3220793092594
52,1,23,1,1,1,4,135.19972025689657
52,1,24,1,1,2,1,140.39873691110765
52,1,25,1,1,2,2,138.41359663940338
52,1,26,1,1,2,2,131.9527402584067
52,1,27,1,1,0,2,138.36221998959005
52,1,28,1,1,2,3,138.36393707234805
52,1,29,1,1,2,2,131.93532699110747
52,1,30,1,1,1,2,137.4430654820823
52,1,31,1,1,2,3,128.05234323309853
52,1,32,1,1,1,5,132.76076975796954
52,1,33,1,1,2,4,136.22013071029073
52,1,34,1,1,2,5,129.2102540190583
52,1,35,1,1,2,3,139.48183478233676
52,1,36,1,1,2,3,138.8487388398533
53,1,1,0,0,4,2,98.89195456234492
53,1,2,0,0,2,3,107.6858858
53,1,3,0,0,2,2,102.42324536437069
53,1,4,0,0,0,2,105.74893705953367
53,1,5,0,0,2,1,107.98714915708291
53,1,6,0,0,1,2,106.34719006696614
53,1,7,0,0,4,1,105.88431292441028
53,1,8,0,0,1,1,105.12551829587039
53,1,9,0,0,0,4,99.80101444403434
53,1,10,0,0,2,3,106.23338948266378
53,1,11,0,0,2,2,115.40292059204894
53,1,12,0,0,1,4,106.80438106789946
53,1,13,0,0,0,1,107.00226475226057
53,1,14,0,0,1,3,96.66184722955825
53,1,15,0,0,1,2,98.67285651237147
53,1,16,0,0,1,3,105.96612391853056
53,1,17,0,0,2,4,113.91791551554998
53,1,18,0,0,0,1,107.33269653409114
53,1,19,1,1,2,5,132.35515732198573
53,1,20,1,1,5,1,133.1429974651519
53,1,21,1,1,1,5,125.59863251992586
53,1,22,1,1,1,1,140.2502366502535
53,1,23,1,1,3,2,136.19207710894557
53,1,24,1,1,2,4,135.7951633843361
53,1,25,1,1,3,3,123.96665211312626
53,1,26,1,1,0,3,131.4374106043257
53,1,27,1,1,3,4,127.8429719493248
53,1,28,1,1,1,3,138.43691182070566
53,1,29,1,1,2,1,136.4202098783777
53,1,30,1,1,1,1,142.13811518653787
53,1,31,1,1,2,5,141.7999261723111
53,1,32,1,1,3,1,140.2594971909216
53,1,33,1,1,2,4,139.32093908799195
